entry,expiry,year,spot_entry,vix9d,vix3m,contango,short_strike,long_strike,credit,payout,pnl,win,contango_threshold,traded,pnl_unfiltered,pnl_filtered,cum_pnl_unfiltered,cum_pnl_filtered,spy_indexed,cash_indexed
2018-01-26,2018-02-02,2018,286.56,0.10460000000000001,0.1346,1.2868068833652007,275,270.0,0.004918610983204435,0.0,0.004918610983204435,True,1.323294883098423,False,0.004918610983204435,0.0,3.810394550676431,3.428622734822087,149.30987948291764,106.15032278423013
2018-02-02,2018-02-09,2018,275.51,0.1886,0.1703,0.9029692470837752,265,260.0,0.16893774292486174,3.259999999999991,-3.091062257075129,False,1.3221480040203832,False,-3.091062257075129,0.0,0.719332293601302,3.428622734822087,143.55236214523532,106.2106798680012
2018-02-09,2018-02-16,2018,261.74,0.3164,0.2492,0.7876106194690266,250,245.0,0.3768923690440271,0.0,0.3768923690440271,True,1.3197643707527222,False,0.3768923690440271,0.0,1.0962246626453291,3.428622734822087,136.37760977058508,106.2710712708159
2018-02-16,2018-02-23,2018,273.16,0.1868,0.1917,1.0262312633832977,260,255.0,0.062295196640592354,0.0,0.062295196640592354,True,1.309271372928185,False,0.062295196640592354,0.0,1.1585198592859216,3.428622734822087,142.32791275667847,106.33149701218807
2018-02-23,2018-03-02,2018,274.65,0.14980000000000002,0.175,1.1682242990654204,265,260.0,0.09798468597879229,0.0,0.09798468597879229,True,1.303241024552031,False,0.09798468597879229,0.0,1.256504545264714,3.428622734822087,143.1042657732528,106.39195711164263
2018-03-02,2018-03-09,2018,269.08,0.1887,0.1986,1.0524642289348172,260,255.0,0.24149373682773234,0.0,0.24149373682773234,True,1.3008094971315185,False,0.24149373682773234,0.0,1.4979982820924462,3.428622734822087,140.20206020122654,106.45245158871552
2018-03-09,2018-03-16,2018,278.76,0.1353,0.17010000000000003,1.2572062084257207,270,265.0,0.10132520585688876,0.0,0.10132520585688876,True,1.2931722935647731,False,0.10132520585688876,0.0,1.599323487949335,3.428622734822087,145.24574959749484,106.51298046295395
2018-03-16,2018-03-23,2018,274.22,0.1493,0.17739999999999997,1.18821165438714,265,260.0,0.11456988552979985,5.0,-4.8854301144702,False,1.2886627164564315,False,-4.8854301144702,0.0,-3.2861066265208647,3.428622734822087,142.88021758726157,106.5735437539161
2018-03-23,2018-03-29,2018,258.015,0.2822,0.2279,0.8075832742735648,250,245.0,0.5319283875153982,0.0,0.5319283875153982,True,1.286705324541496,False,0.5319283875153982,0.0,-2.7541782390054665,3.428622734822087,134.4367272291492,106.63414148117134
2018-04-06,2018-04-13,2018,259.7,0.2306,0.212,0.9193408499566348,250,245.0,0.30238423115626656,0.0,0.30238423115626656,True,1.285004214244444,False,0.30238423115626656,0.0,-2.4517940078492,3.428622734822087,135.3146834928591,106.69477366430012
2018-04-13,2018-04-20,2018,265.11,0.1636,0.1855,1.1338630806845966,255,250.0,0.09829846653960272,0.0,0.09829846653960272,True,1.2829961059190031,False,0.09829846653960272,0.0,-2.3534955413095973,3.428622734822087,138.13352229800492,106.75544032289407
2018-04-20,2018-04-27,2018,266.66,0.1623,0.1772,1.0918052988293283,255,250.0,0.05084021153039475,0.0,0.05084021153039475,True,1.279735310421286,False,0.05084021153039475,0.0,-2.3026553297792027,3.428622734822087,138.94113785215947,106.81614147655598
2018-04-27,2018-05-04,2018,266.58,0.1444,0.17079999999999998,1.1828254847645427,255,250.0,0.027849545241072443,0.0,0.027849545241072443,True,1.263846364803361,False,0.027849545241072443,0.0,-2.27480578453813,3.428622734822087,138.89945446871923,106.87687714489968
2018-05-04,2018-05-11,2018,265.92,0.1386,0.16649999999999998,1.201298701298701,255,250.0,0.030515093661796666,0.0,0.030515093661796666,True,1.2568286086368106,False,0.030515093661796666,0.0,-2.2442906908763334,3.428622734822087,138.5555665553373,106.9376473475503
2018-05-11,2018-05-18,2018,272.64,0.1124,0.1482,1.3185053380782918,260,255.0,0.0024884074130243896,0.0,0.0024884074130243896,True,1.2560222250493673,True,0.0024884074130243896,0.0024884074130243896,-2.241802283463309,3.4311111422351113,142.05697076431693,106.99845210414396
2018-05-18,2018-05-25,2018,271.34,0.1148,0.1519,1.3231707317073171,260,255.0,0.00757143096966276,0.0,0.00757143096966276,True,1.2564994190772478,True,0.00757143096966276,0.00757143096966276,-2.2342308524936465,3.438682573204774,141.37961578341313,107.0592914343281
2018-05-25,2018-06-01,2018,272.21,0.11460000000000001,0.1483,1.2940663176265268,260,255.0,0.004083201158568415,0.0,0.004083201158568415,True,1.256818926590941,True,0.004083201158568415,0.004083201158568415,-2.230147651335078,3.4427657743633424,141.83292257832565,107.12016535776125
2018-06-01,2018-06-08,2018,273.61,0.1144,0.1527,1.3347902097902098,265,260.0,0.0453718722987036,0.0,0.0453718722987036,True,1.2571384341046343,True,0.0453718722987036,0.0453718722987036,-2.184775779036374,3.488137646662046,142.56238178852976,107.18107389411315
2018-06-08,2018-06-15,2018,278.22,0.11560000000000001,0.146,1.2629757785467126,265,260.0,0.0026069288213889322,0.0,0.0026069288213889322,True,1.263372067919244,False,0.0026069288213889322,0.0,-2.1821688502149854,3.488137646662046,144.96438675927328,107.2420170630647
2018-06-15,2018-06-22,2018,277.03,0.1084,0.1442,1.330258302583026,265,260.0,0.0033725319579407404,0.0,0.0033725319579407404,True,1.2606102547971059,True,0.0033725319579407404,0.0033725319579407404,-2.1787963182570445,3.491510178619987,144.34434643059976,107.30299488430795
2018-06-22,2018-06-29,2018,274.76,0.1216,0.155,1.274671052631579,265,260.0,0.0336816294426486,0.0,0.0336816294426486,True,1.2625142129370333,True,0.0336816294426486,0.0336816294426486,-2.1451146888143957,3.525191808062636,143.16158042548312,107.36400737754626
2018-06-29,2018-07-06,2018,271.34,0.1493,0.1714,1.1480241125251174,260,255.0,0.04252459384682317,0.0,0.04252459384682317,True,1.2658995970679292,False,0.04252459384682317,0.0,-2.1025900949675727,3.525191808062636,141.37961578341313,107.42505456249411
2018-07-06,2018-07-13,2018,275.36,0.1149,0.15710000000000002,1.3672758920800698,265,260.0,0.01668616931200774,0.0,0.01668616931200774,True,1.2605525590958961,True,0.01668616931200774,0.01668616931200774,-2.0859039256555647,3.541877977374644,143.47420580128488,107.48613645887721
2018-07-13,2018-07-20,2018,279.56,0.1007,0.1454,1.4438927507447865,270,265.0,0.012883286302908456,0.0,0.012883286302908456,True,1.2624565172358233,True,0.012883286302908456,0.012883286302908456,-2.0730206393526562,3.5547612636775523,145.66258343189716,107.54725308643248
2018-07-20,2018-07-27,2018,279.72,0.1101,0.1508,1.3696639418710261,270,265.0,0.02129976274424708,0.0,0.02129976274424708,True,1.2657826443270805,True,0.02129976274424708,0.02129976274424708,-2.051720876608409,3.5760610264217996,145.74595019877765,107.60840446490806
2018-07-27,2018-08-03,2018,281.46,0.1159,0.15,1.2942191544434858,270,265.0,0.010332006126745723,0.0,0.010332006126745723,True,1.2696420847750864,True,0.010332006126745723,0.010332006126745723,-2.041388870481663,3.5863930325485454,146.6525637886027,107.66959061406337
2018-08-03,2018-08-10,2018,283.62,0.0958,0.1449,1.512526096033403,275,270.0,0.020038296924622043,0.0,0.020038296924622043,True,1.2735015252230923,True,0.020038296924622043,0.020038296924622043,-2.021350573557041,3.6064313294731676,147.77801514148902,107.73081155366897
2018-08-10,2018-08-17,2018,283.16,0.1309,0.1522,1.1627196333078686,270,265.0,0.009444951234425708,0.0,0.009444951234425708,True,1.276108552631579,False,0.009444951234425708,0.0,-2.0119056223226153,3.6064313294731676,147.5383356867077,107.79206730350673
2018-08-17,2018-08-24,2018,285.02,0.1157,0.1517,1.3111495246326708,275,270.0,0.027521734412029653,0.0,0.027521734412029653,True,1.2695251320342378,True,0.027521734412029653,0.027521734412029653,-1.9843838879105857,3.633953063885197,148.50747435169313,107.85335788336977
2018-08-24,2018-08-31,2018,287.52,0.1017,0.1482,1.4572271386430677,275,270.0,0.0018194529868609689,0.0,0.0018194529868609689,True,1.2733845724822437,True,0.0018194529868609689,0.0018194529868609689,-1.9825644349237248,3.6357725168720583,149.81008008420042,107.9146833130624
2018-08-31,2018-09-07,2018,290.27,0.1101,0.1515,1.3760217983651226,280,275.0,0.019651072997047173,0.0,0.019651072997047173,True,1.2760460526315789,True,0.019651072997047173,0.019651072997047173,-1.9629133619266776,3.6554235898691054,151.24294638995846,107.9760436124003
2018-09-07,2018-09-14,2018,287.53,0.1349,0.1659,1.2297998517420312,275,270.0,0.018969177027629597,0.0,0.018969177027629597,True,1.278108552631579,False,0.018969177027629597,0.0,-1.943944184899048,3.6554235898691054,149.81529050713044,108.03743880121029
2018-09-14,2018-09-21,2018,290.92,0.0993,0.1437,1.447129909365559,280,275.0,0.005897116503260014,0.0,0.005897116503260014,True,1.273267619741395,True,0.005897116503260014,0.005897116503260014,-1.938047068395788,3.6613207063723654,151.58162388041038,108.09886889933058
2018-09-21,2018-09-28,2018,292.04,0.1063,0.1458,1.3715898400752589,280,275.0,0.004765418546804758,0.0,0.004765418546804758,True,1.275983552631579,True,0.004765418546804758,0.004765418546804758,-1.9332816498489833,3.66608612491917,152.16519124857368,108.16033392661058
2018-09-28,2018-10-05,2018,290.57,0.1117,0.1477,1.3222918531781558,280,275.0,0.018083597958924696,0.0,0.018083597958924696,True,1.2780460526315789,True,0.018083597958924696,0.018083597958924696,-1.9151980518900587,3.684169722878095,151.39925907785934,108.221833902911
2018-10-05,2018-10-12,2018,287.81,0.14859999999999998,0.1625,1.0935397039030956,275,270.0,0.030290628711634626,0.0,0.030290628711634626,True,1.280108552631579,False,0.030290628711634626,0.0,-1.884907423178424,3.684169722878095,149.96118234917128,108.2833688481039
2018-10-12,2018-10-19,2018,276.01,0.2284,0.1984,0.8686514886164624,265,260.0,0.25668530394095956,0.0,0.25668530394095956,True,1.275921052631579,False,0.25668530394095956,0.0,-1.6282221192374644,3.684169722878095,143.8128832917368,108.34493878207256
2018-10-19,2018-10-26,2018,276.1797,0.2113,0.1984,0.938949361097965,265,260.0,0.19849603087507806,0.0,0.19849603087507806,True,1.2691742738116918,False,0.19849603087507806,0.0,-1.4297260883623863,3.684169722878095,143.90130416885938,108.40654372471161
2018-10-26,2018-11-02,2018,265.22,0.2989,0.2248,0.75209100033456,255,250.0,0.473310335189268,0.0,0.473310335189268,True,1.2621680387297738,False,0.473310335189268,0.0,-0.9564157531731183,3.684169722878095,138.19083695023528,108.468183695927
2018-11-02,2018-11-09,2018,271.8,0.21170000000000003,0.203,0.958904109589041,260,255.0,0.1566961601638086,0.0,0.1566961601638086,True,1.2583024267487093,False,0.1566961601638086,0.0,-0.7997195930093097,3.684169722878095,141.6192952381945,108.52985871563594
2018-11-09,2018-11-16,2018,277.82,0.1563,0.18460000000000001,1.181062060140755,265,260.0,0.031787648605430985,0.0,0.031787648605430985,True,1.2567414702239852,False,0.031787648605430985,0.0,-0.7679319444038788,3.684169722878095,144.7559698420721,108.59156880376706
2018-11-16,2018-11-23,2018,273.73,0.1635,0.1935,1.18348623853211,265,260.0,0.1881539324525061,1.6800000000000068,-1.4918460675475007,False,1.2556985568652612,False,-1.4918460675475007,0.0,-2.2597780119513793,3.684169722878095,142.62490686369011,108.65331398026024
2018-11-23,2018-11-30,2018,263.32,0.21420000000000003,0.2175,1.015406162464986,255,250.0,0.3791030960346653,0.0,0.3791030960346653,True,1.2532890270502486,False,0.3791030960346653,0.0,-1.880674915916714,3.684169722878095,137.2008565935297,108.71509426506671
2018-11-30,2018-12-07,2018,275.685,0.2211,0.1889,0.8543645409317052,265,260.0,0.25552850001760685,1.339999999999975,-1.0844714999823681,False,1.2520196003378496,False,-1.0844714999823681,0.0,-2.965146415899082,3.684169722878095,143.64354454651084,108.77690967814908
2018-12-07,2018-12-14,2018,263.66,0.2747,0.22440000000000002,0.8168911539861667,255,250.0,0.550419144584124,0.0,0.550419144584124,True,1.2511140067767044,False,0.550419144584124,0.0,-2.414727271314958,3.684169722878095,137.3780109731507,108.83876023948129
2018-12-14,2018-12-21,2018,260.57,0.2208,0.21960000000000002,0.9945652173913044,250,245.0,0.21642660367234257,5.0,-4.783573396327657,False,1.2500331637216622,False,-4.783573396327657,0.0,-7.198300667642616,3.684169722878095,135.76799028777165,108.90064596904865
2018-12-21,2018-12-28,2018,240.61,0.33030000000000004,0.2623,0.7941265516197394,230,225.0,0.4062727052650885,0.0,0.4062727052650885,True,1.248611711502012,False,0.4062727052650885,0.0,-6.792027962377527,3.684169722878095,125.36798611943331,108.9625668868478
2018-12-28,2019-01-04,2018,247.73,0.3164,0.2532,0.800252844500632,240,235.0,0.6974710302478861,0.0,0.6974710302478861,True,1.245805373590929,False,0.6974710302478861,0.0,-6.094556932129641,3.684169722878095,129.07780724561414,109.02452301288679
2019-01-04,2019-01-11,2019,252.39,0.20850000000000002,0.2186,1.0484412470023978,240,235.0,0.08693366347967113,0.0,0.08693366347967113,True,1.2392664516343566,False,0.08693366347967113,0.0,-6.0076232686499695,3.684169722878095,131.50586433100776,109.08651436718502
2019-01-11,2019-01-18,2019,258.81,0.15960000000000002,0.1974,1.2368421052631577,250,245.0,0.13485639477567157,0.0,0.13485639477567157,True,1.233880101918177,True,0.13485639477567157,0.13485639477567157,-5.872766873874298,3.8190261176537668,134.8509558520865,109.1485409697733
2019-01-18,2019-01-25,2019,266.42,0.15039999999999998,0.1884,1.2526595744680853,255,250.0,0.03794290645351933,0.0,0.03794290645351933,True,1.235647476462417,True,0.03794290645351933,0.03794290645351933,-5.834823967420778,3.8569690241072863,138.81608770183877,109.21060284069375
2019-01-25,2019-02-01,2019,265.78,0.16390000000000002,0.1882,1.148261134838316,255,250.0,0.07628151502154823,0.0,0.07628151502154823,True,1.2369715271786021,False,0.07628151502154823,0.0,-5.75854245239923,3.8569690241072863,138.48262063431687,109.2727
2019-02-01,2019-02-08,2019,270.08,0.1409,0.1759,1.248403122782115,260,255.0,0.056209046703569965,0.0,0.056209046703569965,True,1.233390955394351,True,0.056209046703569965,0.056209046703569965,-5.7023334056956605,3.913178070810856,140.72310249422947,109.33483246775704
2019-02-08,2019-02-15,2019,270.54,0.1361,0.1726,1.2681851579720793,260,255.0,0.037627777334382495,0.0,0.037627777334382495,True,1.235581108195709,True,0.037627777334382495,0.037627777334382495,-5.664705628361278,3.9508058481452384,140.96278194901083,109.39700026404122
2019-02-15,2019-02-22,2019,277.38,0.12179999999999999,0.1648,1.3530377668308704,265,260.0,0.007287688170113209,0.0,0.007287688170113209,True,1.2369628990509058,True,0.007287688170113209,0.007287688170113209,-5.657417940191165,3.9580935363153515,144.5267112331508,109.45920340894037
2019-02-22,2019-03-01,2019,279.16,0.1149,0.15460000000000002,1.3455178416013927,270,265.0,0.038142514013603246,0.0,0.038142514013603246,True,1.2372476272648836,True,0.038142514013603246,0.038142514013603246,-5.619275426177562,3.996236050328955,145.45416651469603,109.5214419225537
2019-03-01,2019-03-08,2019,280.41,0.1133,0.15380000000000002,1.3574580759046782,270,265.0,0.016856471304149218,0.0,0.016856471304149218,True,1.237532355478861,True,0.016856471304149218,0.016856471304149218,-5.6024189548734125,4.013092521633104,146.10546938094967,109.58371582499188
2019-03-08,2019-03-15,2019,274.49,0.1463,0.1711,1.1695146958304852,265,260.0,0.09478159810086706,0.0,0.09478159810086706,True,1.2389736640840623,False,0.09478159810086706,0.0,-5.507637356772546,4.013092521633104,143.02089900637233,109.646025136377
2019-03-15,2019-03-22,2019,281.34,0.11220000000000001,0.14980000000000002,1.3351158645276293,270,265.0,0.008696638031609263,0.0,0.008696638031609263,True,1.2372389991371873,True,0.008696638031609263,0.008696638031609263,-5.498940718740936,4.0217891596647135,146.59003871344234,109.70836987684258
2019-03-22,2019-03-29,2019,279.34,0.1685,0.17370000000000002,1.030860534124629,270,265.0,0.1813948030497099,0.0,0.1813948030497099,True,1.2375237273511648,False,0.1813948030497099,0.0,-5.317545915691227,4.0217891596647135,145.5479541274365,109.77075006653358
2019-03-29,2019-04-05,2019,282.45,0.1234,0.158,1.280388978930308,270,265.0,0.009080251608404255,0.0,0.009080251608404255,True,1.2369456427955132,True,0.009080251608404255,0.009080251608404255,-5.3084656640828225,4.030869411273118,147.16839565867562,109.83316572560649
2019-04-05,2019-04-12,2019,288.52,0.1012,0.1506,1.4881422924901186,275,270.0,0.0007588938622353669,0.0,0.0007588938622353669,True,1.237230371009491,True,0.0007588938622353669,0.0007588938622353669,-5.307706770220587,4.031628305135353,150.33112237720334,109.89561687422913
2019-04-12,2019-04-18,2019,290.13,0.0974,0.1446,1.484599589322382,280,275.0,0.004562068537665791,0.0,0.004562068537665791,True,1.2375150992234687,True,0.004562068537665791,0.004562068537665791,-5.303144701682921,4.036190373673019,151.17000046893807,109.9581035325809
2019-04-26,2019-05-03,2019,293.41,0.11810000000000001,0.1489,1.260795935647756,280,275.0,0.0048221053872882225,0.0,0.0048221053872882225,True,1.238778472383866,True,0.0048221053872882225,0.0048221053872882225,-5.298322596295633,4.041012479060307,152.87901918998767,110.02062572085268
2019-05-03,2019-05-10,2019,293.98,0.1096,0.1507,1.375,285,280.0,0.044610251355760855,0.0,0.044610251355760855,True,1.2419991354371032,True,0.044610251355760855,0.044610251355760855,-5.253712344939872,4.085622730416068,153.17601329699932,110.08318345924668
2019-05-10,2019-05-17,2019,288.03,0.16570000000000001,0.16899999999999998,1.0199155099577548,275,270.0,0.050029586074815446,0.0,0.050029586074815446,True,1.2452197984903401,False,0.050029586074815446,0.0,-5.203682758865057,4.085622730416068,150.07581165363192,110.14577676797681
2019-05-17,2019-05-24,2019,285.94,0.16260000000000002,0.17059999999999997,1.0492004920049198,275,270.0,0.0998326658952502,0.0,0.0998326658952502,True,1.238680876533768,False,0.0998326658952502,0.0,-5.1038500929698065,4.085622730416068,148.9868332612558,110.20840566726828
2019-05-24,2019-05-31,2019,282.95,0.1536,0.1709,1.1126302083333335,270,265.0,0.030632907912106766,0.0,0.030632907912106766,True,1.2372131147540983,False,0.030632907912106766,0.0,-5.0732171850576995,4.085622730416068,147.42891680517707,110.27107017735796
2019-05-31,2019-06-07,2019,275.37,0.19,0.1883,0.9910526315789473,265,260.0,0.18038217869095519,0.0,0.18038217869095519,True,1.23524926686217,False,0.18038217869095519,0.0,-4.892835006366744,4.085622730416068,143.47941622421493,110.33377031849409
2019-06-07,2019-06-14,2019,287.58,0.1502,0.17149999999999999,1.1418109187749665,275,270.0,0.03565277511925935,0.0,0.03565277511925935,True,1.2308025929927457,False,0.03565277511925935,0.0,-4.857182231247485,4.085622730416068,149.8413426217806,110.39650611093654
2019-06-14,2019-06-21,2019,289.23,0.1356,0.166,1.224188790560472,280,275.0,0.09902452935910433,0.0,0.09902452935910433,True,1.2299701310191757,False,0.09902452935910433,0.0,-4.758157701888381,4.085622730416068,150.70106240523543,110.45927757495662
2019-06-21,2019-06-28,2019,294.0,0.1483,0.16670000000000001,1.1240728253540124,285,280.0,0.16295013051602547,0.0,0.16295013051602547,True,1.2294992512837548,False,0.16295013051602547,0.0,-4.595207571372356,4.085622730416068,153.18643414285938,110.52208473083721
2019-06-28,2019-07-05,2019,293.1,0.1567,0.1606,1.0248883216336948,280,275.0,0.04042080077586052,0.0,0.04042080077586052,True,1.2286936420555736,False,0.04042080077586052,0.0,-4.554786770596495,4.085622730416068,152.71749607915677,110.58492759887267
2019-07-05,2019-07-12,2019,298.27,0.1057,0.14980000000000002,1.4172185430463577,285,280.0,0.002235091849086052,0.0,0.002235091849086052,True,1.2259963408933379,True,0.002235091849086052,0.002235091849086052,-4.552551678747409,4.087857822265154,155.41128473398186,110.64780619936894
2019-07-12,2019-07-19,2019,300.65,0.09880000000000001,0.14800000000000002,1.4979757085020242,290,285.0,0.009254698410817025,0.0,0.009254698410817025,True,1.2274511984783274,True,0.009254698410817025,0.009254698410817025,-4.543296980336592,4.097112520675971,156.6513653913288,110.71072055264352
2019-07-19,2019-07-26,2019,297.26,0.1356,0.1593,1.174778761061947,285,280.0,0.028637698586141014,0.0,0.028637698586141014,True,1.2286816180372426,False,0.028637698586141014,0.0,-4.514659281750451,4.097112520675971,154.88503201804892,110.77367067902546
2019-07-26,2019-08-02,2019,301.96,0.11539999999999999,0.1469,1.2729636048526864,290,285.0,0.01306465448641457,0.0,0.01306465448641457,True,1.2259522542998533,True,0.01306465448641457,0.01306465448641457,-4.501594627264037,4.110177175162385,157.33393079516262,110.83665659885531
2019-08-02,2019-08-09,2019,292.62,0.1769,0.1789,1.0113058224985867,280,275.0,0.08633214205793016,0.0,0.08633214205793016,True,1.2274071118848429,False,0.08633214205793016,0.0,-4.415262485206107,4.110177175162385,152.46739577851534,110.89967833248527
2019-08-09,2019-08-16,2019,291.6,0.1775,0.1856,1.0456338028169014,280,275.0,0.12197382162810166,0.0,0.12197382162810166,True,1.2244533101213793,False,0.12197382162810166,0.0,-4.293288663578005,4.110177175162385,151.93593263965238,110.96273590027903
2019-08-16,2019-08-23,2019,288.81,0.18359999999999999,0.19699999999999998,1.0729847494553377,280,275.0,0.3035730974615598,0.0,0.3035730974615598,True,1.2102258361107918,False,0.3035730974615598,0.0,-3.9897155661164456,4.110177175162385,150.4822246421742,111.02582932261194
2019-08-23,2019-08-30,2019,284.88,0.2155,0.2036,0.9447795823665893,275,270.0,0.3249019663386328,0.0,0.3249019663386328,True,1.1999445406141551,False,0.3249019663386328,0.0,-3.664813599777813,4.110177175162385,148.4345284306727,111.08895861987085
2019-08-30,2019-09-06,2019,292.4527,0.18600000000000003,0.1954,1.050537634408602,280,275.0,0.1115227657993838,0.0,0.1115227657993838,True,1.196704227547563,False,0.1115227657993838,0.0,-3.553290833978429,4.110177175162385,152.38022540289595,111.15212381245428
2019-09-06,2019-09-13,2019,298.05,0.12390000000000001,0.1746,1.4092009685230023,285,280.0,0.010346861350262304,0.0,0.010346861350262304,True,1.1914059068184117,True,0.010346861350262304,0.010346861350262304,-3.5429439726281666,4.120524036512648,155.29665542952122,111.2153249207723
2019-09-13,2019-09-20,2019,300.99,0.12619999999999998,0.16670000000000001,1.3209191759112524,290,285.0,0.0385319669241343,0.0,0.0385319669241343,True,1.1940972730861454,True,0.0385319669241343,0.0385319669241343,-3.504412005704032,4.159056003436782,156.8285197709498,111.27856196524661
2019-09-20,2019-09-27,2019,298.08,0.14679999999999999,0.1771,1.2064032697547686,285,280.0,0.03157866827342087,0.0,0.03157866827342087,True,1.1966558646659722,True,0.03157866827342087,0.03157866827342087,-3.4728333374306115,4.190634671710203,155.3122866983113,111.3418349663105
2019-09-27,2019-10-04,2019,295.41,0.1677,0.1875,1.118067978533095,285,280.0,0.15585442300725427,0.0,0.15585442300725427,True,1.1982518397584727,False,0.15585442300725427,0.0,-3.3169789144233572,4.190634671710203,153.92110377599352,111.4051439444089
2019-10-04,2019-10-11,2019,294.3,0.16269999999999998,0.1859,1.1425937307928704,285,280.0,0.1996771124482395,0.0,0.1996771124482395,True,1.1940157165325778,False,0.1996771124482395,0.0,-3.1173018019751177,4.190634671710203,153.34274683076026,111.46848891999835
2019-10-11,2019-10-18,2019,296.25,0.1528,0.17550000000000002,1.1485602094240839,285,280.0,0.08120849795612739,0.0,0.08120849795612739,True,1.1885514274435427,False,0.08120849795612739,0.0,-3.0360933040189906,4.190634671710203,154.35877930211595,111.53186991354703
2019-10-18,2019-10-25,2019,298.09,0.1235,0.16649999999999998,1.3481781376518218,285,280.0,0.009869119884053854,0.0,0.009869119884053854,True,1.188245891609592,True,0.009869119884053854,0.009869119884053854,-3.0262241841349367,4.200503791594257,155.3174971212413,111.59528694553474
2019-10-25,2019-11-01,2019,301.59,0.1033,0.15710000000000002,1.5208131655372703,290,285.0,0.00698522625090877,0.0,0.00698522625090877,True,1.1882772757301727,True,0.00698522625090877,0.00698522625090877,-3.0192389578840277,4.207489017845166,157.14114514675154,111.65874003645297
2019-11-01,2019-11-08,2019,306.17,0.0984,0.1542,1.5670731707317074,295,290.0,0.007238126193837513,0.0,0.007238126193837513,True,1.188469870889975,True,0.007238126193837513,0.007238126193837513,-3.01200083169019,4.214727144039004,159.52751884870494,111.72222920680481
2019-11-08,2019-11-15,2019,308.93,0.0932,0.1553,1.6663090128755362,295,290.0,0.00048072701607358964,0.0,0.00048072701607358964,True,1.1911612371577087,True,0.00048072701607358964,0.00048072701607358964,-3.0115201046741165,4.215207871055077,160.965595577393,111.78575447710503
2019-11-15,2019-11-22,2019,311.81,0.0967,0.1499,1.5501551189245089,300,295.0,0.004626552318624855,0.0,0.004626552318624855,True,1.1938526034254424,True,0.004626552318624855,0.004626552318624855,-3.006893552355492,4.219834423373702,162.46619738124144,111.84931586788008
2019-11-22,2019-11-29,2019,311.02,0.0922,0.154,1.670281995661605,300,295.0,0.005402768326546504,0.0,0.005402768326546504,True,1.1965107760211995,True,0.005402768326546504,0.005402768326546504,-3.0014907840289453,4.2252371917002485,162.05457396976914,111.91291339966804
2019-11-29,2019-12-06,2019,314.33,0.11359999999999999,0.1551,1.3653169014084507,300,295.0,0.0036991319237508376,0.0,0.0036991319237508376,True,1.1981067511137,True,0.0036991319237508376,0.0036991319237508376,-2.9977916521051946,4.228936323624,163.7792239596088,111.97654709301872
2019-12-06,2019-12-13,2019,314.83,0.1281,0.16210000000000002,1.265417642466823,305,300.0,0.09054814095969643,0.0,0.09054814095969643,True,1.1997027262062006,True,0.09054814095969643,0.09054814095969643,-2.907243511145498,4.319484464583696,164.03974510611027,112.04021696849355
2019-12-13,2019-12-20,2019,317.29,0.1241,0.1528,1.2312651087832391,305,300.0,0.02580714984692889,0.0,0.02580714984692889,True,1.201298701298701,True,0.02580714984692889,0.02580714984692889,-2.881436361298569,4.345291614430625,165.32150914689748,112.10392304666574
2019-12-20,2019-12-27,2019,320.86,0.09269999999999999,0.1532,1.6526429341963325,310,305.0,0.00842928667284043,0.0,0.00842928667284043,True,1.2029832088892034,True,0.00842928667284043,0.00842928667284043,-2.8730070746257286,4.353720901103466,167.1816301329179,112.16766534812012
2019-12-27,2020-01-03,2019,322.85,0.11,0.1595,1.45,310,305.0,0.009301183972284174,0.0,0.009301183972284174,True,1.2046677164797057,True,0.009301183972284174,0.009301183972284174,-2.8637058906534443,4.36302208507575,168.2185042959937,112.23144389345325
2020-01-03,2020-01-10,2020,322.43,0.1278,0.16010000000000002,1.252738654147105,310,305.0,0.032146474992595264,0.0,0.032146474992595264,True,1.206352224070208,True,0.032146474992595264,0.032146474992595264,-2.8315594156608492,4.395168560068345,167.99966653293248,112.29525870327339
2020-01-10,2020-01-17,2020,325.64,0.1057,0.1495,1.4143803216650899,315,310.0,0.027353892110182992,0.0,0.027353892110182992,True,1.212094636412594,True,0.027353892110182992,0.027353892110182992,-2.8042055235506664,4.422522452178528,169.67221229347186,112.35910979820059
2020-01-17,2020-01-24,2020,332.01,0.0904,0.1441,1.5940265486725664,320,315.0,0.004018192605195495,0.0,0.004018192605195495,True,1.217963858278476,True,0.004018192605195495,0.004018192605195495,-2.800187330945471,4.426540644783723,172.9912516999005,112.42299719886648
2020-01-24,2020-01-31,2020,328.76,0.1465,0.1607,1.0969283276450512,315,310.0,0.044076505231040675,0.0,0.044076505231040675,True,1.223833080144358,False,0.044076505231040675,0.0,-2.7561108257144302,4.426540644783723,171.29786424764097,112.48692092591457
2020-01-31,2020-02-07,2020,321.75,0.21660000000000001,0.1863,0.8601108033240996,310,305.0,0.3072235806341741,0.0,0.3072235806341741,True,1.2119167812045368,False,0.3072235806341741,0.0,-2.448887245080256,4.426540644783723,167.64535777369048,112.55088100000002
2020-02-07,2020-02-14,2020,332.24,0.1373,0.1629,1.1864530225782957,320,315.0,0.06170876223291599,0.0,0.06170876223291599,True,1.2045656251105843,False,0.06170876223291599,0.0,-2.3871784828473404,4.426540644783723,173.11109142729114,112.61487744178976
